spearman_correlation
0.5908228311529737
0.5078844421897571
0.37259916846857755
0.28549312856708664
0.3932999944908222
0.394333155718044
0.11510149132222741
0.7383601086302696
0.6888679451408488
0.7287687842420015
0.6254001362822503
0.05466997566278636
0.2221119182762359
-0.13808896925405673
0.6630897838443375
0.5541622273611593
0.2250544039487435
0.6174968680683326
0.7998685311723521
0.7512360876779469
0.5197592398464552
0.5182647542201484
0.7287687842420015
-0.13808896925405673
0.2854465589834092
-0.02282392948208853
0.655499990818037
0.43111963177751833
0.2854465589834092
0.4429944294342164
0.637100616324376
0.6486339724340173
0.6823561891928425
0.5801445634137838
0.5899398039344577
0.34074362569947286
0.6273595225987664
0.27889215032193043
0.6477536864294194
0.6779679535956038
0.3037419985914275
0.38800687550052515
0.20224661376485753
0.6026976288096718
0.5407320576560939
0.5878803454804662
0.42776796062044753
0.5899398039344577
0.5129035669574238
0.6309453940601815
0.22863651876773788
0.5541622273611593
0.19688542650213292
0.37297785294153496
0.6795778375545867
0.1421160149855269
0.5197592398464552
0.7287687842420015
0.703698049359011
0.49720617445056725
0.5572110645277548
0.655499990818037
0.42368201466268945
0.38800687550052515
0.7370152018434692
0.637100616324376
0.5295361324169463
0.7596345584655205
0.2221119182762359
0.7846811471677992
0.2434537784424045
0.8480157878749726
0.6630897838443375
0.5231152888034923
0.27889215032193043
0.43802713158467366
0.006348095644057361
0.468937587531156
0.6309453940601815
0.5231152888034923
0.6902561052937766
0.20957733503460374
0.5878803454804662
0.5801445634137838
0.6757433360971723
0.26375503630694
0.703698049359011
0.6401494534909714
0.6360784040214402
0.8468229342742781
0.6795778375545867
0.19630656080135878
0.11371333116929971
0.6486339724340173
0.37263493479216675
0.48288131609666074
0.42073952899018185
0.7596345584655205
0.6477536864294194
0.19688542650213292
