Human1,Human2,Human3,Human4,Human5,Human6,Human7,llama2,llama3,mistral
0.39330851448120785,0.1468078542350204,0.1468078542350204,0.1468078542350204,-0.06946656489595615,1.1826568982253516,-0.0009104515939098445,0.0,0.1468078542350204,0.1468078542350204
0.0,1.1826568982253516,-0.1358063445822204,0.5004488211043796,0.0,-0.735786484690466,0.5044787091261571,-0.46035996596160456,-0.0009104515939098445,-0.0009104515939098445
0.243235338487654,-0.024028440248533123,-0.024028440248533123,1.1826568982253516,0.16973827846542555,0.11454936394016824,0.2586965653521047,0.2586965653521047,0.2586965653521047,0.2586965653521047
-0.735786484690466,-0.46035996596160456,-0.46035996596160456,1.1826568982253516,-0.0009104515939098445,0.13039420014892134,-0.735786484690466,-0.46035996596160456,-0.46035996596160456,-0.46035996596160456
0.16973827846542555,0.16973827846542555,-0.06946656489595615,0.11454936394016824,-0.05135219235286925,1.1826568982253516,-0.21266791221900272,0.0,-0.32665947128443995,-0.32665947128443995
0.0335857463606756,0.0,1.1826568982253516,0.34344009064707337,0.3478544016165,0.3595548866993666,0.0,0.0,0.0,0.0
0.1468078542350204,0.265593838198947,-0.5681391385364647,1.1826568982253516,-0.0377262216019037,1.2559028180992005,-0.0377262216019037,0.0,0.0,0.0
1.1826568982253516,0.75352727319386,0.13225709612169956,0.6852644060654889,0.006328118399298699,0.09134428713759024,0.2362029279463611,-0.7346307706581152,-0.794969300672089,-0.794969300672089
-0.0377262216019037,-0.0009104515939098445,1.1826568982253516,0.2670391026801215,-0.0377262216019037,-0.0377262216019037,0.243235338487654,-0.0009104515939098445,-0.0009104515939098445,-0.0009104515939098445
0.6616323378585816,-0.3785453358122915,-0.6724712601254399,1.1826568982253516,0.32493151359711014,-0.19915985710580886,-0.18547049663414492,-0.08446039564164826,-0.42398122514115527,-0.42398122514115527
0.1468078542350204,0.1468078542350204,0.1468078542350204,0.1468078542350204,0.1468078542350204,0.1468078542350204,0.1468078542350204,1.1826568982253516,1.1826568982253516,1.1826568982253516
-0.008610370933938905,-0.23791371762884983,-0.2537641683214994,0.29941052820292424,-0.29637955270776994,1.1826568982253516,-0.16491459707743494,0.0,-0.17676994064265777,-0.17676994064265777
-0.11575231552410076,-0.20785984323690787,1.7041075550939366,0.03839872555734766,-0.10619344894649518,-0.41158059379415235,-0.08834470562397773,-0.9029956207397178,-0.4512777766213312,-0.4512777766213312
-1.0346253873513573,0.04632298820759129,0.04632298820759129,-0.06391460715343467,-0.024779796013044364,1.1826568982253516,-0.3186130658004854,-0.2566817125077049,-0.0023547220381565648,-0.0023547220381565648
0.243235338487654,1.1826568982253516,-0.36281637442616577,0.1468078542350204,1.1826568982253516,0.1468078542350204,0.243235338487654,-0.46035996596160456,-0.46035996596160456,-0.46035996596160456
0.243235338487654,-0.46035996596160456,0.243235338487654,-0.0009104515939098445,1.1826568982253516,-0.46035996596160456,1.1826568982253516,0.0,0.0,0.0
0.0,0.0,-0.0009104515939098445,0.0,0.0,1.1826568982253516,0.0,0.689711001440694,0.0,0.0
0.0,0.0,-0.46035996596160456,1.1826568982253516,0.0,1.1826568982253516,-0.1358063445822204,-0.1358063445822204,0.1468078542350204,0.1468078542350204
0.23129734491838827,0.37990086877731444,1.1826568982253516,0.1602037847826292,0.4801092277806671,0.1602037847826292,0.4801092277806671,-0.48655065421976884,-0.3948223203840389,-0.3948223203840389
0.0,-0.0009104515939098445,0.1468078542350204,1.1826568982253516,0.1468078542350204,1.1826568982253516,0.1468078542350204,0.1468078542350204,0.1468078542350204,0.1468078542350204
